USC00031948,34.0464,-94.3481,124.1,AR,DEQUEEN,5.00,7.22,11.50,15.89,20.67,24.89,27.11,27.33,23.22,17.00,11.17,6.06
USC00031962,33.5597,-91.385,44.2,AR,DERMOTT 3 NE,5.78,8.22,12.78,17.61,22.56,26.56,28.17,27.61,24.00,18.11,12.50,7.28
USC00032148,33.8847,-91.5317,49.7,AR,DUMAS,5.94,8.28,12.94,17.61,22.22,26.06,27.39,27.00,23.33,17.78,12.17,7.17
USC00032355,33.1144,-91.2628,41.1,AR,EUDORA,7.06,9.28,13.72,18.17,23.06,26.94,28.44,28.22,24.78,19.00,13.50,8.44
USC00032540,33.8228,-92.3989,70.1,AR,FORDYCE,4.72,7.11,11.44,15.89,20.39,24.44,26.56,26.50,22.50,16.44,10.94,5.83
USC00032794,35.9914,-92.7147,189.0,AR,GILBERT,2.44,4.50,9.33,14.33,19.17,23.61,26.06,25.83,21.28,15.22,8.94,3.56
USC00032930,36.4261,-94.4481,384.0,AR,GRAVETTE,2.89,5.39,10.33,15.28,19.39,23.61,26.11,25.89,21.33,15.44,9.61,3.83
USC00032978,35.5206,-91.9997,160.6,AR,GREERS FERRY DAM,2.94,5.22,9.78,14.89,19.56,24.11,26.50,26.22,21.94,15.78,10.00,4.22
USC00033428,33.7089,-93.5561,114.3,AR,HOPE 3 NE,5.61,7.72,12.00,16.50,21.06,25.22,27.39,27.28,23.28,17.22,11.61,6.56
USC00033466,34.5128,-93.0486,190.8,AR,HOT SPRINGS 1 NNE,5.00,7.28,11.72,16.50,21.00,25.28,27.72,27.67,23.28,16.94,11.06,5.78
USC00033544,36.07,-93.7522,543.5,AR,HUNTSVILLE 1 SSW,3.06,5.33,9.94,14.94,19.00,23.17,25.78,25.61,21.28,15.67,9.78,4.00
USC00033734,35.8489,-90.6589,94.5,AR,JONESBORO 2 NE,2.06,4.61,9.72,15.28,20.28,24.89,26.78,26.28,21.94,15.89,9.39,3.61
USC00033821,35.6872,-90.0964,70.7,AR,KEISER,3.50,6.00,10.83,16.28,21.67,26.28,27.78,26.94,22.83,16.72,10.83,5.06
USC00033862,34.6033,-91.9928,70.4,AR,KEO,5.17,7.61,12.28,17.28,21.83,25.78,27.33,26.83,23.06,17.39,11.61,6.28
USC00034106,36.4194,-92.9158,253.0,AR,LEAD HILL,0.78,2.72,7.89,12.78,17.67,22.22,24.89,24.56,19.83,13.89,7.67,1.89
USC00034548,33.295,-93.2325,99.1,AR,MAGNOLIA,6.06,8.17,12.56,16.83,21.39,25.28,27.28,27.22,23.44,17.56,12.00,7.06
USC00034572,36.4947,-91.535,153.0,AR,MAMMOTH SPRING,0.89,3.28,8.56,13.72,18.44,23.00,25.33,24.94,20.28,14.28,8.33,2.44
USC00034638,34.7392,-90.7664,71.3,AR,MARIANNA 2 S,4.22,6.72,11.44,16.56,21.72,26.00,27.50,27.00,23.22,17.22,11.33,5.83
USC00034988,34.5408,-93.5878,212.4,AR,MT IDA 3 SE,3.61,5.67,10.06,14.72,19.28,23.56,26.00,25.78,21.33,15.11,9.78,4.50
USC00035112,33.9294,-93.8583,121.9,AR,NASHVILLE,6.00,8.22,12.50,16.94,21.61,25.78,27.94,27.94,24.11,17.89,12.22,7.06
USC00035186,35.6042,-91.2744,69.5,AR,NEWPORT,2.67,5.33,10.39,15.78,20.78,25.44,27.33,26.72,22.44,16.17,10.11,4.33
USC00035563,36.0336,-90.4978,82.3,AR,PARAGOULD 1S,2.44,4.83,10.00,15.56,20.61,25.22,27.00,26.44,22.28,16.17,9.72,4.00
USC00035866,33.2511,-91.5058,39.0,AR,PORTLAND,5.61,7.78,12.39,17.22,22.00,26.00,27.44,27.22,23.67,17.89,12.00,6.72
USC00035908,33.8203,-93.3878,93.9,AR,PRESCOTT 2 NNW,4.67,7.06,11.61,16.22,20.78,24.78,26.72,26.72,22.78,16.72,10.72,5.72
USC00036253,33.8103,-91.2778,45.7,AR,ROHWER 2 NNE,5.56,7.94,12.39,17.17,22.17,26.28,27.72,27.22,23.56,17.67,12.17,6.94
USC00036506,35.2683,-91.7164,70.1,AR,SEARCY,3.33,5.67,10.78,15.78,20.94,25.39,27.39,26.94,22.61,16.11,10.17,4.56
USC00036562,34.3019,-92.3914,76.2,AR,SHERIDAN,4.67,6.94,11.56,16.39,21.06,25.28,27.33,27.00,23.00,16.67,10.89,5.72
USC00036920,34.4744,-91.4172,60.4,AR,STUTTGART 9 ESE,4.33,6.72,11.39,16.50,21.56,25.94,27.56,27.00,23.11,17.06,11.22,5.83
USC00036928,35.3028,-93.6369,152.4,AR,SUBIACO,3.72,6.17,11.06,15.89,20.56,24.72,27.11,26.83,22.56,16.50,10.44,4.72
USC00037488,34.8992,-94.1942,205.7,AR,WALDRON,3.44,5.83,10.44,15.22,19.89,24.00,26.39,26.11,21.67,15.78,9.61,4.39
