code,lat,lon,state,name,x,y
USW00093042,36.0167,-102.55,1216.2,TX,DALHART MUNI AP,177,87
USW00093057,35.1664,-107.899,1987.3,NM,GRANTS MILAN MUNI AP,134,80
USW00093058,38.29,-104.498,1438.7,CO,PUEBLO MEM AP,162,105
USW00093129,37.7086,-113.094,1702.6,UT,CEDAR CITY MUNI AP,93,100
USW00093134,34.0511,-118.235,70.1,CA,LOS ANGELES DWTN USC CAMPUS,52,71
USW00093193,36.78,-119.719,101.5,CA,FRESNO YOSEMITE INTL AP GS,40,93
USW00093209,35.6697,-120.628,246.9,CA,PASO ROBLES MUNI AP,32,84
USW00093720,38.3406,-75.5103,14.6,MD,SALISBURY WICOMICO RGNL AP,393,105
USW00093721,39.1667,-76.6833,47.5,MD,BALTIMORE WASH INTL AP,384,112
USW00093729,35.2325,-75.6219,3.4,NC,CAPE HATTERAS AP GS,389,82
USW00093730,39.4494,-74.5672,18.3,NJ,ATLANTIC CITY INTL AP,401,114
USW00093738,38.9408,-77.4636,88.4,VA,WASHINGTON DC DULLES AP,378,110
USW00093739,37.9406,-75.4631,11.6,VA,WALLOPS ISLAND FLIGHT FAC,394,102
USW00093805,30.3975,-84.3289,19.2,FL,TALLAHASSEE,323,42
USW00093808,36.9647,-86.4239,160.9,KY,BOWLING GREEN WARREN CO AP,306,94
USW00093812,39.1033,-84.4189,149.4,OH,CINCINNATI LUNKEN AP,322,111
USW00093814,39.0431,-84.6717,264.9,KY,CINCINNATI NORTHERN KY AP,320,111
USW00093815,39.9061,-84.2186,304.8,OH,DAYTON INTL AP,324,118
USW00093817,38.0442,-87.5206,121.9,IN,EVANSVILLE REGIONAL AP GS,297,103
USW00093819,39.7075,-86.2803,240.8,IN,INDIANAPOLIS,307,116
USW00093820,38.0408,-84.6058,298.7,KY,LEXINGTON BLUEGRASS AP GS,321,103
USW00093821,38.1811,-85.7392,148.7,KY,LOUISVILLE INTL AP,312,104
USW00093822,39.8447,-89.6839,181.1,IL,SPRINGFIELD CAPITAL AP,280,117
USW00093824,39.9444,-81.8922,268.2,OH,ZANESVILLE MUNI AP,342,118
USW00093842,32.5161,-84.9422,119.5,GA,COLUMBUS METRO AP,318,59
USW00093846,34.4978,-82.7097,231.6,SC,ANDERSON CO AP,336,74
USW00093862,34.2622,-88.7714,110,MS,TUPELO RGNL AP,287,73
USW00093914,31.7831,-95.6039,141.7,TX,PALESTINE 2 NE,233,53
USW00093919,31.1828,-90.4708,125.9,MS,MCCOMB/PIKE CO/JOHN E LEWIS AP,274,48
USW00093986,34.9894,-99.0525,474.3,OK,HOBART MUNI AP,205,78
USW00093987,31.2361,-94.7544,87.8,TX,LUFKIN ANGELINA CO AP,239,48
USW00093989,39.9369,-91.1919,234.4,IL,QUINCY RGNL AP,268,118
USW00093992,33.2208,-92.8142,76.8,AR,EL DORADO S AR RGNL AP,255,64
USW00094008,48.2064,-106.624,693.7,MT,GLASGOW GS,145,184
USW00094012,48.5428,-109.763,787.9,MT,HAVRE CITY CO AP,119,187
USW00094014,48.1739,-103.637,579.7,ND,WILLISTON SLOULIN INTL AP,168,184
USW00094030,40.4422,-109.514,1603.2,UT,VERNAL MUNICIPAL AP,121,122
USW00094040,40.2064,-100.591,771.1,NE,MCCOOK MUNI AP,193,120
USW00094185,43.595,-118.956,1261.9,OR,BURNS MUNI AP,46,147
USW00094224,46.1569,-123.882,2.7,OR,ASTORIA RGNL AP,6,168
USW00094225,46.9728,-123.93,3.7,WA,HOQUIAM BOWERMAN AP,6,174
USW00094239,47.3978,-120.201,374.6,WA,WENATCHEE PANGBORN AP,36,178
USW00094240,47.9375,-124.555,56.4,WA,QUILLAYUTE STATE AP,1,182
USW00094702,41.1583,-73.1289,1.5,CT,BRIDGEPORT SIKORSKY MEM AP,412,128
USW00094705,44.2033,-72.5794,343.2,VT,BARRE MONTPELIER AP,417,152
USW00094725,44.9358,-74.8458,65.2,NY,MASSENA INTL AP,399,158
USW00094728,40.7789,-73.9692,39.6,NY,NEW YORK CNTRL PK TWR,406,125
USW00094746,42.2706,-71.8731,304.8,MA,WORCESTER RGNL AP,423,137
USW00094789,40.6386,-73.7622,3.4,NY,NEW YORK JFK INTL AP,407,124
USW00094790,43.9922,-76.0217,96.9,NY,WATERTOWN INTL AP,389,150
USW00094814,44.3592,-84.6739,350.8,MI,HOUGHTON LK ROSCOMMON AP,320,153
USW00094822,42.1928,-89.0931,222.5,IL,ROCKFORD GTR ROCKFORD AP,285,136
USW00094823,40.4847,-80.2144,366.7,PA,PITTSBURGH INTL AP GS,356,122
USW00094830,41.5886,-83.8014,203.9,OH,TOLEDO EXPRESS AP,327,131
USW00094846,41.995,-87.9336,200.6,IL,CHICAGO OHARE INTL AP,294,134
USW00094847,42.2314,-83.3308,192.3,MI,DETROIT METRO AP,331,136
USW00094849,45.0717,-83.5644,208.5,MI,ALPENA CO RGNL AP,329,159
USW00094850,46.5311,-87.5483,430.1,MI,MARQUETTE,297,171
USW00094860,42.8939,-85.5447,237.1,MI,GRAND RAPIDS,313,142
USW00094871,42.1244,-86.4267,196,MI,BENTON HARBOR AP,306,135
USW00094908,42.3978,-90.7036,321.9,IA,DUBUQUE RGNL AP,272,138
USW00094910,42.5544,-92.4011,264.6,IA,WATERLOO MUNI AP,258,139
USW00094911,42.8783,-97.3633,359.7,SD,YANKTON 2 E,219,142
USW00094931,47.3864,-92.8389,412.1,MN,HIBBING CHISHOLM HIBBING AP,255,178
USW00094957,40.0803,-95.5919,298.7,NE,FALLS CITY BRENNER FLD,233,119
